Date,Open,High,Low,Close,Adj Close,Volume
2016-06-08,43100.000000,43550.000000,42750.000000,43000.000000,43000.000000,38102
2016-06-09,43000.000000,43450.000000,42600.000000,43000.000000,43000.000000,41511
2016-06-10,43400.000000,43400.000000,41900.000000,43000.000000,43000.000000,62472
2016-06-13,42300.000000,42700.000000,41750.000000,42200.000000,42200.000000,30105
2016-06-14,42050.000000,42600.000000,41500.000000,42500.000000,42500.000000,30096
2016-06-15,42500.000000,42700.000000,42050.000000,42400.000000,42400.000000,24038
2016-06-16,42000.000000,42700.000000,41150.000000,41550.000000,41550.000000,39797
2016-06-17,42000.000000,42500.000000,41500.000000,42100.000000,42100.000000,23071
2016-06-20,42100.000000,42650.000000,42050.000000,42450.000000,42450.000000,35809
2016-06-21,42350.000000,43300.000000,42350.000000,42750.000000,42750.000000,46097
2016-06-22,42950.000000,43000.000000,42500.000000,42750.000000,42750.000000,15597
2016-06-23,42750.000000,42850.000000,42350.000000,42650.000000,42650.000000,38120
2016-06-24,42700.000000,43250.000000,40950.000000,42150.000000,42150.000000,99016
2016-06-27,41100.000000,42200.000000,41100.000000,41450.000000,41450.000000,35403
2016-06-28,41400.000000,41950.000000,40800.000000,41250.000000,41250.000000,53342
2016-06-29,41300.000000,41700.000000,40900.000000,41050.000000,41050.000000,51682
2016-06-30,41200.000000,41450.000000,40600.000000,40950.000000,40950.000000,39050
2016-07-01,40800.000000,41750.000000,40800.000000,41550.000000,41550.000000,36715
2016-07-04,41800.000000,42200.000000,40700.000000,41850.000000,41850.000000,50029
2016-07-05,41850.000000,41850.000000,40500.000000,41100.000000,41100.000000,82348
2016-07-06,40850.000000,40850.000000,39150.000000,40600.000000,40600.000000,103823
2016-07-07,40500.000000,41600.000000,40100.000000,41300.000000,41300.000000,63132
2016-07-08,40950.000000,41750.000000,40650.000000,41500.000000,41500.000000,20668
2016-07-11,41800.000000,42100.000000,41250.000000,41700.000000,41700.000000,39699
2016-07-12,42000.000000,43250.000000,42000.000000,42450.000000,42450.000000,86014
2016-07-13,42450.000000,42500.000000,41450.000000,41750.000000,41750.000000,48164
2016-07-14,41600.000000,42050.000000,41200.000000,41700.000000,41700.000000,43027
2016-07-15,42000.000000,42200.000000,41650.000000,41700.000000,41700.000000,28942
2016-07-18,42000.000000,42000.000000,41250.000000,41250.000000,41250.000000,31367
2016-07-19,41750.000000,43000.000000,41500.000000,42650.000000,42650.000000,113698
2016-07-20,42700.000000,44000.000000,42500.000000,43900.000000,43900.000000,89284
2016-07-21,43850.000000,45950.000000,43850.000000,45950.000000,45950.000000,139086
2016-07-22,45950.000000,46900.000000,45100.000000,46200.000000,46200.000000,64415
2016-07-25,46300.000000,46900.000000,45200.000000,45500.000000,45500.000000,48088
2016-07-26,45450.000000,45500.000000,44500.000000,44700.000000,44700.000000,44567
2016-07-27,44650.000000,46450.000000,44600.000000,45750.000000,45750.000000,59571
2016-07-28,45550.000000,46100.000000,45050.000000,45600.000000,45600.000000,34572
2016-07-29,45700.000000,46750.000000,45200.000000,46750.000000,46750.000000,41550
2016-08-01,46800.000000,48100.000000,46550.000000,46900.000000,46900.000000,50794
2016-08-02,46450.000000,47400.000000,45950.000000,47150.000000,47150.000000,48730
2016-08-03,46450.000000,47300.000000,46050.000000,46350.000000,46350.000000,47128
2016-08-04,46400.000000,46700.000000,45500.000000,45600.000000,45600.000000,30735
2016-08-05,45700.000000,47150.000000,45700.000000,46150.000000,46150.000000,41730
2016-08-08,46300.000000,46700.000000,45700.000000,45850.000000,45850.000000,77554
2016-08-09,45900.000000,46450.000000,44650.000000,44800.000000,44800.000000,55344
2016-08-10,44850.000000,44850.000000,43750.000000,44300.000000,44300.000000,84240
2016-08-11,44800.000000,45250.000000,43850.000000,45000.000000,45000.000000,47621
2016-08-12,45000.000000,46350.000000,44950.000000,45850.000000,45850.000000,47271
2016-08-16,45850.000000,46200.000000,44800.000000,44800.000000,44800.000000,36757
2016-08-17,44600.000000,45150.000000,44250.000000,45150.000000,45150.000000,25155
2016-08-18,45200.000000,46050.000000,44650.000000,45750.000000,45750.000000,32949
2016-08-19,45750.000000,46000.000000,44650.000000,44750.000000,44750.000000,30618
2016-08-22,45000.000000,45200.000000,44000.000000,45000.000000,45000.000000,17459
2016-08-23,45050.000000,45300.000000,44450.000000,45050.000000,45050.000000,16708
2016-08-24,45050.000000,45700.000000,44750.000000,44900.000000,44900.000000,17476
2016-08-25,44900.000000,45800.000000,44400.000000,44450.000000,44450.000000,23681
2016-08-26,44950.000000,45600.000000,44050.000000,44950.000000,44950.000000,36920
2016-08-29,44900.000000,45050.000000,43050.000000,43500.000000,43500.000000,62251
2016-08-30,43600.000000,44050.000000,42950.000000,43950.000000,43950.000000,48574
2016-08-31,44000.000000,44250.000000,43150.000000,43600.000000,43600.000000,41723
2016-09-01,43350.000000,44150.000000,43250.000000,44100.000000,44100.000000,26445
2016-09-02,44150.000000,44300.000000,43600.000000,44100.000000,44100.000000,24626
2016-09-05,44300.000000,44900.000000,44100.000000,44400.000000,44400.000000,23640
2016-09-06,44600.000000,45100.000000,44150.000000,44250.000000,44250.000000,19940
2016-09-07,44200.000000,44600.000000,43650.000000,44250.000000,44250.000000,27922
2016-09-08,44150.000000,44600.000000,43250.000000,44250.000000,44250.000000,38909
2016-09-09,44400.000000,44750.000000,42800.000000,43500.000000,43500.000000,36730
2016-09-12,42650.000000,42950.000000,42150.000000,42450.000000,42450.000000,32560
2016-09-13,42500.000000,43450.000000,41750.000000,43450.000000,43450.000000,36262
2016-09-19,43750.000000,43850.000000,42900.000000,43800.000000,43800.000000,18906
2016-09-20,43000.000000,43850.000000,41700.000000,43450.000000,43450.000000,36839
2016-09-21,43450.000000,43800.000000,43200.000000,43500.000000,43500.000000,17545
2016-09-22,43700.000000,45450.000000,43700.000000,45400.000000,45400.000000,60219
2016-09-23,45650.000000,45650.000000,44800.000000,44800.000000,44800.000000,44942
2016-09-26,44800.000000,46700.000000,44750.000000,46000.000000,46000.000000,66594
2016-09-27,46000.000000,46000.000000,45200.000000,45950.000000,45950.000000,37119
2016-09-28,45950.000000,46000.000000,45450.000000,45700.000000,45700.000000,27758
2016-09-29,45700.000000,45800.000000,44750.000000,45400.000000,45400.000000,37030
2016-09-30,45400.000000,45900.000000,44850.000000,45650.000000,45650.000000,49635
2016-10-04,46300.000000,46400.000000,45550.000000,46200.000000,46200.000000,52617
2016-10-05,46500.000000,46650.000000,46200.000000,46500.000000,46500.000000,49614
2016-10-06,46500.000000,46900.000000,45750.000000,46450.000000,46450.000000,31974
2016-10-07,46200.000000,46650.000000,45500.000000,45950.000000,45950.000000,36941
2016-10-10,45850.000000,46200.000000,45450.000000,45450.000000,45450.000000,18278
2016-10-11,45350.000000,45700.000000,45050.000000,45150.000000,45150.000000,22501
2016-10-12,45800.000000,45800.000000,44300.000000,45500.000000,45500.000000,69761
2016-10-13,45100.000000,45450.000000,44150.000000,44500.000000,44500.000000,45830
2016-10-14,44500.000000,44950.000000,44100.000000,44850.000000,44850.000000,28496
2016-10-17,44850.000000,45300.000000,44350.000000,44900.000000,44900.000000,19379
2016-10-18,44550.000000,45000.000000,44250.000000,44800.000000,44800.000000,23905
2016-10-19,44500.000000,45000.000000,44000.000000,44800.000000,44800.000000,31075
2016-10-20,44850.000000,44850.000000,43850.000000,44400.000000,44400.000000,36829
2016-10-21,44450.000000,44450.000000,43500.000000,43800.000000,43800.000000,42137
2016-10-24,43800.000000,44050.000000,43100.000000,43300.000000,43300.000000,24154
2016-10-25,43300.000000,43700.000000,42750.000000,42950.000000,42950.000000,39797
2016-10-26,42950.000000,43700.000000,42500.000000,43200.000000,43200.000000,31941
2016-10-27,43050.000000,44350.000000,43050.000000,44200.000000,44200.000000,31779
2016-10-28,44200.000000,44600.000000,43600.000000,44100.000000,44100.000000,17486
2016-10-31,44100.000000,45150.000000,43900.000000,44800.000000,44800.000000,88387
2016-11-01,44850.000000,45250.000000,43950.000000,44800.000000,44800.000000,38627
2016-11-02,45100.000000,45150.000000,43500.000000,43500.000000,43500.000000,87011
2016-11-03,43500.000000,44800.000000,43000.000000,44800.000000,44800.000000,45509
2016-11-04,45000.000000,45000.000000,43950.000000,44800.000000,44800.000000,43360
2016-11-07,45400.000000,45400.000000,44100.000000,44100.000000,44100.000000,69429
2016-11-08,44150.000000,44300.000000,42750.000000,43350.000000,43350.000000,63281
2016-11-09,43400.000000,44200.000000,41950.000000,43450.000000,43450.000000,116125
2016-11-10,44150.000000,44150.000000,42650.000000,43950.000000,43950.000000,44276
2016-11-11,43850.000000,43850.000000,43150.000000,43200.000000,43200.000000,16138
2016-11-14,43200.000000,43700.000000,42900.000000,42900.000000,42900.000000,21284
2016-11-15,42950.000000,43250.000000,42050.000000,43100.000000,43100.000000,27882
2016-11-16,43150.000000,44100.000000,42800.000000,43900.000000,43900.000000,19535
2016-11-17,43850.000000,44150.000000,43100.000000,44050.000000,44050.000000,17288
2016-11-18,44000.000000,44250.000000,43150.000000,43150.000000,43150.000000,25685
2016-11-21,42700.000000,43050.000000,42250.000000,42600.000000,42600.000000,26614
2016-11-22,42600.000000,43950.000000,42100.000000,43850.000000,43850.000000,51769
2016-11-23,43800.000000,44550.000000,43350.000000,44350.000000,44350.000000,34400
2016-11-24,44500.000000,44900.000000,44200.000000,44350.000000,44350.000000,31314
2016-11-25,44400.000000,44750.000000,43300.000000,43900.000000,43900.000000,32002
2016-11-28,44400.000000,44450.000000,42800.000000,43750.000000,43750.000000,26158
2016-11-29,43400.000000,44000.000000,42950.000000,43400.000000,43400.000000,26958
2016-11-30,43400.000000,43700.000000,42250.000000,42500.000000,42500.000000,51968
2016-12-01,42800.000000,43650.000000,42300.000000,43650.000000,43650.000000,28875
2016-12-02,43600.000000,43650.000000,43050.000000,43200.000000,43200.000000,10304
2016-12-05,42700.000000,43900.000000,42700.000000,43450.000000,43450.000000,26001
2016-12-06,43450.000000,44800.000000,43350.000000,44450.000000,44450.000000,43421
2016-12-07,45000.000000,45000.000000,43750.000000,44850.000000,44850.000000,31938
2016-12-08,45000.000000,45250.000000,44700.000000,44800.000000,44800.000000,36870
2016-12-09,44950.000000,44950.000000,43900.000000,44750.000000,44750.000000,58507
2016-12-12,45300.000000,45300.000000,43900.000000,44500.000000,44500.000000,42162
2016-12-13,44500.000000,45500.000000,44250.000000,45050.000000,45050.000000,37218
2016-12-14,45400.000000,46050.000000,45300.000000,45900.000000,45900.000000,43042
2016-12-15,45600.000000,46550.000000,45600.000000,46100.000000,46100.000000,43727
2016-12-16,45900.000000,46200.000000,45500.000000,45950.000000,45950.000000,28095
2016-12-19,45950.000000,46200.000000,45800.000000,46100.000000,46100.000000,32151
2016-12-20,46000.000000,46200.000000,45300.000000,45350.000000,45350.000000,74944
2016-12-21,45300.000000,46000.000000,45100.000000,45200.000000,45200.000000,30237
2016-12-22,45200.000000,45550.000000,44600.000000,45150.000000,45150.000000,49722
2016-12-23,45350.000000,45350.000000,44200.000000,44600.000000,44600.000000,32468
2016-12-26,44300.000000,44750.000000,43300.000000,44200.000000,44200.000000,46778
2016-12-27,44200.000000,44600.000000,43800.000000,44500.000000,44500.000000,41251
2016-12-28,44900.000000,45100.000000,44000.000000,44500.000000,44500.000000,27992
2016-12-29,44300.000000,45300.000000,44050.000000,45200.000000,45200.000000,25240
2017-01-02,46000.000000,46200.000000,45100.000000,45100.000000,45100.000000,35246
2017-01-03,45100.000000,45950.000000,44500.000000,44700.000000,44700.000000,36677
2017-01-04,45300.000000,45300.000000,44500.000000,44500.000000,44500.000000,59096
2017-01-05,44500.000000,44650.000000,43650.000000,43750.000000,43750.000000,55779
2017-01-06,43650.000000,44450.000000,43600.000000,44000.000000,44000.000000,153127
2017-01-09,44250.000000,45000.000000,43900.000000,44350.000000,44350.000000,34841
2017-01-10,44250.000000,44350.000000,43100.000000,43350.000000,43350.000000,110084
2017-01-11,43350.000000,43900.000000,42850.000000,43500.000000,43500.000000,48700
2017-01-12,43500.000000,43900.000000,42800.000000,43550.000000,43550.000000,53123
2017-01-13,43150.000000,44100.000000,43050.000000,43600.000000,43600.000000,67320
2017-01-16,43800.000000,44250.000000,43100.000000,43750.000000,43750.000000,50771
2017-01-17,43750.000000,43850.000000,43400.000000,43500.000000,43500.000000,50212
2017-01-18,43450.000000,44600.000000,43250.000000,44600.000000,44600.000000,38018
2017-01-19,44100.000000,44200.000000,43300.000000,43500.000000,43500.000000,112889
2017-01-20,43300.000000,43300.000000,42350.000000,42350.000000,42350.000000,70392
2017-01-23,42350.000000,43400.000000,42200.000000,42750.000000,42750.000000,40711
2017-01-24,42550.000000,43500.000000,42000.000000,42450.000000,42450.000000,84657
2017-01-25,43000.000000,44600.000000,42750.000000,44450.000000,44450.000000,183619
2017-01-26,44800.000000,44900.000000,43700.000000,44200.000000,44200.000000,61294
2017-01-31,44150.000000,44200.000000,43450.000000,43750.000000,43750.000000,48881
2017-02-01,43550.000000,44000.000000,43350.000000,43900.000000,43900.000000,34983
2017-02-02,44050.000000,44450.000000,43900.000000,44300.000000,44300.000000,57154
2017-02-03,44200.000000,45000.000000,44050.000000,44650.000000,44650.000000,96110
2017-02-06,44600.000000,45050.000000,44400.000000,45050.000000,45050.000000,61764
2017-02-07,44950.000000,45300.000000,44800.000000,45300.000000,45300.000000,56497
2017-02-08,45300.000000,45550.000000,44850.000000,45250.000000,45250.000000,52614
2017-02-09,45250.000000,45400.000000,45000.000000,45000.000000,45000.000000,120052
2017-02-10,45000.000000,46000.000000,45000.000000,45950.000000,45950.000000,54855
2017-02-13,46000.000000,46300.000000,44600.000000,45300.000000,45300.000000,45699
2017-02-14,44900.000000,45950.000000,44900.000000,45600.000000,45600.000000,26829
2017-02-15,45950.000000,45950.000000,44950.000000,45700.000000,45700.000000,28084
2017-02-16,46000.000000,46100.000000,45300.000000,46000.000000,46000.000000,45072
2017-02-17,46100.000000,47850.000000,46050.000000,47650.000000,47650.000000,134520
2017-02-20,47800.000000,47800.000000,46750.000000,47200.000000,47200.000000,31739
2017-02-21,47050.000000,47700.000000,46650.000000,47100.000000,47100.000000,57489
2017-02-22,47300.000000,47850.000000,47200.000000,47650.000000,47650.000000,143893
2017-02-23,48050.000000,48950.000000,47650.000000,48950.000000,48950.000000,90517
2017-02-24,49300.000000,49900.000000,48950.000000,49850.000000,49850.000000,144039
2017-02-27,50000.000000,54000.000000,50000.000000,51600.000000,51600.000000,205221
2017-02-28,51800.000000,51800.000000,50300.000000,50500.000000,50500.000000,97094
2017-03-02,50500.000000,51300.000000,49350.000000,49950.000000,49950.000000,99266
2017-03-03,49950.000000,50000.000000,49100.000000,49600.000000,49600.000000,85127
2017-03-06,49650.000000,50500.000000,49200.000000,49900.000000,49900.000000,45615
2017-03-07,50000.000000,51600.000000,49900.000000,50900.000000,50900.000000,72437
2017-03-08,51600.000000,51600.000000,50600.000000,51000.000000,51000.000000,160271
2017-03-09,51100.000000,51400.000000,50000.000000,51100.000000,51100.000000,60266
2017-03-10,50600.000000,51800.000000,50100.000000,51800.000000,51800.000000,59169
2017-03-13,52000.000000,52000.000000,50600.000000,51300.000000,51300.000000,41569
2017-03-14,51600.000000,51600.000000,49900.000000,50000.000000,50000.000000,50271
2017-03-15,50100.000000,50600.000000,49550.000000,50500.000000,50500.000000,61727
2017-03-16,50200.000000,50600.000000,49050.000000,50200.000000,50200.000000,87385
2017-03-17,50000.000000,50700.000000,49200.000000,50700.000000,50700.000000,56541
2017-03-20,50700.000000,50700.000000,49500.000000,49800.000000,49800.000000,42734
2017-03-21,50300.000000,50300.000000,49050.000000,49550.000000,49550.000000,51298
2017-03-22,49150.000000,49150.000000,48500.000000,48600.000000,48600.000000,61122
2017-03-23,48750.000000,49900.000000,48600.000000,49400.000000,49400.000000,71096
2017-03-24,50300.000000,50300.000000,48850.000000,49300.000000,49300.000000,72070
2017-03-27,49200.000000,49700.000000,49050.000000,49650.000000,49650.000000,36672
2017-03-28,49650.000000,50700.000000,49200.000000,50300.000000,50300.000000,51486
2017-03-29,50700.000000,50800.000000,50200.000000,50500.000000,50500.000000,27598
2017-03-30,50500.000000,51200.000000,49850.000000,50600.000000,50600.000000,24456
2017-03-31,51100.000000,52100.000000,50500.000000,51300.000000,51300.000000,60782
2017-04-03,53100.000000,53600.000000,52000.000000,53200.000000,53200.000000,86426
2017-04-04,52600.000000,58400.000000,52500.000000,56300.000000,56300.000000,183459
2017-04-05,55900.000000,56200.000000,53300.000000,55000.000000,55000.000000,157341
2017-04-06,54400.000000,54900.000000,53800.000000,54400.000000,54400.000000,68248
2017-04-07,54600.000000,55000.000000,53300.000000,53300.000000,53300.000000,86452
2017-04-10,53200.000000,53500.000000,52200.000000,52300.000000,52300.000000,54072
2017-04-11,52000.000000,53200.000000,52000.000000,53100.000000,53100.000000,39904
2017-04-12,53000.000000,53300.000000,52700.000000,53200.000000,53200.000000,35456
2017-04-13,53200.000000,53300.000000,52700.000000,53300.000000,53300.000000,32044
2017-04-14,53400.000000,53400.000000,52500.000000,52900.000000,52900.000000,31037
2017-04-17,52900.000000,53300.000000,52400.000000,52900.000000,52900.000000,41067
2017-04-18,53000.000000,54100.000000,52900.000000,54000.000000,54000.000000,75087
2017-04-19,53800.000000,54200.000000,53500.000000,53800.000000,53800.000000,52782
2017-04-20,54000.000000,54000.000000,53100.000000,53200.000000,53200.000000,31168
2017-04-21,53200.000000,53900.000000,52500.000000,53500.000000,53500.000000,40204
2017-04-24,53300.000000,53600.000000,53000.000000,53100.000000,53100.000000,36632
2017-04-25,53400.000000,54000.000000,52600.000000,54000.000000,54000.000000,40672
2017-04-26,54200.000000,55100.000000,53900.000000,55000.000000,55000.000000,63858
2017-04-27,55100.000000,55300.000000,53500.000000,53700.000000,53700.000000,57381
2017-04-28,53100.000000,54600.000000,53000.000000,53700.000000,53700.000000,60155
2017-05-02,53800.000000,54500.000000,52000.000000,53700.000000,53700.000000,30701
2017-05-04,53400.000000,55000.000000,52900.000000,54700.000000,54700.000000,60287
2017-05-08,54700.000000,58100.000000,54100.000000,58100.000000,58100.000000,137263
2017-05-10,57500.000000,60300.000000,57200.000000,60200.000000,60200.000000,177955
2017-05-11,59500.000000,60100.000000,59100.000000,59700.000000,59700.000000,135095
2017-05-12,59700.000000,60200.000000,57800.000000,57800.000000,57800.000000,82158
2017-05-15,57900.000000,59200.000000,57300.000000,58700.000000,58700.000000,67545
2017-05-16,58700.000000,58700.000000,57500.000000,58400.000000,58400.000000,77848
2017-05-17,57900.000000,58600.000000,56700.000000,58500.000000,58500.000000,81320
2017-05-18,57600.000000,58800.000000,57500.000000,58800.000000,58800.000000,34833
2017-05-19,58700.000000,58900.000000,57400.000000,57500.000000,57500.000000,63384
2017-05-22,57700.000000,58300.000000,57200.000000,57600.000000,57600.000000,55242
2017-05-23,58000.000000,59400.000000,57600.000000,59000.000000,59000.000000,56669
2017-05-24,59000.000000,59100.000000,58100.000000,58500.000000,58500.000000,26688
2017-05-25,59000.000000,59000.000000,57600.000000,58000.000000,58000.000000,38056
2017-05-26,58400.000000,58800.000000,57500.000000,58400.000000,58400.000000,44731
2017-05-29,59000.000000,61200.000000,58400.000000,59800.000000,59800.000000,54895
2017-05-30,59900.000000,60200.000000,59100.000000,59100.000000,59100.000000,22605
2017-05-31,59500.000000,59500.000000,57900.000000,57900.000000,57900.000000,34088
2017-06-01,58200.000000,58900.000000,57700.000000,58200.000000,58200.000000,28290
2017-06-02,58200.000000,58900.000000,58100.000000,58800.000000,58800.000000,17451
2017-06-05,59300.000000,59300.000000,58200.000000,59300.000000,59300.000000,15271
2017-06-07,58800.000000,59400.000000,58500.000000,59000.000000,59000.000000,56564
2017-06-08,59500.000000,61600.000000,59300.000000,61100.000000,61100.000000,92253
2017-06-09,61400.000000,62500.000000,59800.000000,60200.000000,60200.000000,58980
2017-06-12,58300.000000,59300.000000,57800.000000,58000.000000,58000.000000,72567
2017-06-13,57500.000000,58400.000000,57100.000000,58000.000000,58000.000000,52633
2017-06-14,58600.000000,60500.000000,58500.000000,59900.000000,59900.000000,72924
2017-06-15,60000.000000,60000.000000,58800.000000,58800.000000,58800.000000,38229
2017-06-16,59900.000000,61500.000000,59500.000000,60800.000000,60800.000000,155729
2017-06-19,60900.000000,61000.000000,59900.000000,59900.000000,59900.000000,39348
2017-06-20,60000.000000,60800.000000,59600.000000,59900.000000,59900.000000,39232
2017-06-21,59400.000000,60300.000000,59100.000000,59300.000000,59300.000000,76551
2017-06-22,59300.000000,60000.000000,59000.000000,60000.000000,60000.000000,33234
2017-06-23,59600.000000,60100.000000,59500.000000,59900.000000,59900.000000,20931
2017-06-26,61500.000000,61900.000000,59800.000000,60600.000000,60600.000000,94874
2017-06-27,60500.000000,60600.000000,59600.000000,60000.000000,60000.000000,57310
2017-06-28,60000.000000,60100.000000,59200.000000,59800.000000,59800.000000,58921
2017-06-29,60000.000000,60100.000000,58500.000000,58500.000000,58500.000000,69086
2017-06-30,58700.000000,61000.000000,58600.000000,60000.000000,60000.000000,110368
2017-07-03,60100.000000,61500.000000,59400.000000,60000.000000,60000.000000,74964
2017-07-04,60200.000000,60400.000000,59200.000000,59500.000000,59500.000000,18761
2017-07-05,58600.000000,59200.000000,58500.000000,59000.000000,59000.000000,37248
2017-07-06,59000.000000,60000.000000,58100.000000,59000.000000,59000.000000,36309
2017-07-07,58500.000000,60000.000000,58500.000000,60000.000000,60000.000000,42153
2017-07-10,60000.000000,60400.000000,59200.000000,60400.000000,60400.000000,21498
2017-07-11,60300.000000,60300.000000,59600.000000,60000.000000,60000.000000,28133
2017-07-12,60000.000000,60300.000000,59500.000000,60300.000000,60300.000000,39490
2017-07-13,59800.000000,60900.000000,59800.000000,60800.000000,60800.000000,35361
2017-07-14,61000.000000,62900.000000,60700.000000,62900.000000,62900.000000,77359
2017-07-17,63500.000000,64700.000000,62200.000000,62900.000000,62900.000000,56454
2017-07-18,63200.000000,64500.000000,62000.000000,62200.000000,62200.000000,52368
2017-07-19,62700.000000,64900.000000,62400.000000,64800.000000,64800.000000,89048
2017-07-20,65900.000000,65900.000000,64300.000000,65500.000000,65500.000000,68016
2017-07-21,65500.000000,67000.000000,64400.000000,66400.000000,66400.000000,63326
2017-07-24,66400.000000,67400.000000,65200.000000,66400.000000,66400.000000,76744
2017-07-25,67100.000000,67100.000000,65100.000000,65900.000000,65900.000000,43231
2017-07-26,66200.000000,66300.000000,62900.000000,63700.000000,63700.000000,94075
2017-07-27,63800.000000,65100.000000,63200.000000,65100.000000,65100.000000,60355
2017-07-28,65100.000000,65100.000000,63400.000000,64000.000000,64000.000000,48132
2017-07-31,63000.000000,64200.000000,61500.000000,64200.000000,64200.000000,60018
2017-08-01,64000.000000,65000.000000,63200.000000,65000.000000,65000.000000,41291
2017-08-02,64500.000000,65400.000000,63600.000000,65000.000000,65000.000000,59404
2017-08-03,64900.000000,64900.000000,61800.000000,61800.000000,61800.000000,64639
2017-08-04,61400.000000,63800.000000,61100.000000,63400.000000,63400.000000,50014
2017-08-07,63600.000000,64800.000000,62600.000000,64800.000000,64800.000000,26646
2017-08-08,65700.000000,65900.000000,64000.000000,64200.000000,64200.000000,44859
2017-08-09,64600.000000,64600.000000,62300.000000,62300.000000,62300.000000,31145
2017-08-10,62000.000000,63500.000000,62000.000000,63200.000000,63200.000000,20702
2017-08-11,61800.000000,63900.000000,61800.000000,62900.000000,62900.000000,27078
2017-08-14,62900.000000,63100.000000,61700.000000,61700.000000,61700.000000,37011
2017-08-16,61800.000000,63000.000000,61800.000000,62900.000000,62900.000000,18317
2017-08-17,63400.000000,63400.000000,62300.000000,62700.000000,62700.000000,17127
2017-08-18,62300.000000,62500.000000,61200.000000,61900.000000,61900.000000,37370
2017-08-21,61800.000000,62600.000000,61600.000000,62000.000000,62000.000000,41037
2017-08-22,62700.000000,62700.000000,61200.000000,61600.000000,61600.000000,23684
2017-08-23,61600.000000,62200.000000,61400.000000,61500.000000,61500.000000,21184
2017-08-24,61600.000000,62900.000000,61400.000000,62900.000000,62900.000000,22155
2017-08-25,62900.000000,62900.000000,61900.000000,62100.000000,62100.000000,13500
2017-08-28,62400.000000,62600.000000,61200.000000,61500.000000,61500.000000,21577
2017-08-29,61200.000000,61300.000000,59700.000000,60200.000000,60200.000000,56430
2017-08-30,60500.000000,61600.000000,60100.000000,61000.000000,61000.000000,50114
2017-08-31,61100.000000,61800.000000,60300.000000,61000.000000,61000.000000,37118
2017-09-01,61000.000000,61300.000000,60300.000000,61200.000000,61200.000000,19990
2017-09-04,60200.000000,61000.000000,59800.000000,60100.000000,60100.000000,26227
2017-09-05,60200.000000,60400.000000,59800.000000,60200.000000,60200.000000,20705
2017-09-06,60500.000000,60500.000000,58600.000000,59100.000000,59100.000000,55550
2017-09-07,59500.000000,60100.000000,58800.000000,59800.000000,59800.000000,55289
2017-09-08,59600.000000,60700.000000,59100.000000,59800.000000,59800.000000,53318
2017-09-11,59700.000000,60900.000000,59700.000000,60900.000000,60900.000000,36342
2017-09-12,61000.000000,61500.000000,59800.000000,60500.000000,60500.000000,39343
2017-09-13,60800.000000,62700.000000,60800.000000,62100.000000,62100.000000,54441
2017-09-14,62100.000000,62500.000000,60800.000000,61300.000000,61300.000000,41561
2017-09-15,61300.000000,61300.000000,60500.000000,61000.000000,61000.000000,50448
2017-09-18,61100.000000,62400.000000,60600.000000,62000.000000,62000.000000,32853
2017-09-19,62100.000000,62500.000000,61100.000000,62000.000000,62000.000000,26871
2017-09-20,62000.000000,62000.000000,60800.000000,61600.000000,61600.000000,32708
2017-09-21,61900.000000,64300.000000,60100.000000,64100.000000,64100.000000,65222
2017-09-25,66500.000000,66900.000000,64700.000000,66200.000000,66200.000000,71027
2017-09-26,66200.000000,66200.000000,66200.000000,66200.000000,66200.000000,0
2017-09-27,66700.000000,68300.000000,66200.000000,68200.000000,68200.000000,71982
2017-09-28,68500.000000,68600.000000,67200.000000,68600.000000,68600.000000,61004
2017-09-29,68500.000000,68900.000000,66200.000000,67000.000000,67000.000000,85745
2017-10-10,68000.000000,69700.000000,67200.000000,69600.000000,69600.000000,72844
2017-10-11,69600.000000,69900.000000,68600.000000,69600.000000,69600.000000,35763
2017-10-12,69700.000000,70100.000000,68900.000000,69300.000000,69300.000000,39566
2017-10-13,69100.000000,69400.000000,66800.000000,68400.000000,68400.000000,70899
2017-10-16,68000.000000,68200.000000,66200.000000,67900.000000,67900.000000,49038
2017-10-17,67300.000000,68700.000000,67000.000000,67600.000000,67600.000000,59763
2017-10-18,67000.000000,71700.000000,67000.000000,71700.000000,71700.000000,124675
2017-10-19,71700.000000,72100.000000,69300.000000,71300.000000,71300.000000,88124
2017-10-20,71500.000000,71500.000000,70500.000000,71200.000000,71200.000000,60800
2017-10-23,72400.000000,75800.000000,72000.000000,75700.000000,75700.000000,147160
2017-10-24,75500.000000,76500.000000,74000.000000,75000.000000,75000.000000,153412
2017-10-25,74600.000000,75200.000000,73300.000000,74200.000000,74200.000000,79782
2017-10-26,73700.000000,75500.000000,73600.000000,73700.000000,73700.000000,73748
2017-10-27,74400.000000,76000.000000,73700.000000,75200.000000,75200.000000,75053
2017-10-30,75600.000000,76500.000000,73900.000000,75000.000000,75000.000000,67721
2017-10-31,75000.000000,76900.000000,74800.000000,76800.000000,76800.000000,102921
2017-11-01,76900.000000,77800.000000,75600.000000,77800.000000,77800.000000,62290
2017-11-02,77000.000000,77000.000000,75300.000000,75900.000000,75900.000000,69055
2017-11-03,75900.000000,78200.000000,75100.000000,78200.000000,78200.000000,71079
2017-11-06,78000.000000,78200.000000,76100.000000,77300.000000,77300.000000,52377
2017-11-07,77900.000000,79300.000000,77300.000000,79300.000000,79300.000000,76397
2017-11-08,79400.000000,80000.000000,78600.000000,79000.000000,79000.000000,77109
